gelogd_utc,key,doel_datum,bracket_label,adj_mean_now,model_prob_now,current_bid,city_bias_used,light,peak_hour,observed_today,restfactor
2026-08-11T11:43:30+00:00,SHA,2026-08-12,28°C,29.55,0.0654,0.75,1.36,green,11,,
2026-08-11T11:43:30+00:00,HKG,2026-08-12,32°C,34.81,0.0024,0.93,1.21,green,14,,
2026-08-11T11:43:30+00:00,HKG,2026-08-12,33°C,34.81,0.0523,0.615,1.21,green,14,,
2026-08-11T11:43:30+00:00,PUS,2026-08-12,32°C,29.75,0.0743,0.755,0.22,green,16,,
2026-08-11T11:43:30+00:00,MAD,2026-08-12,40°C,38.08,0.0166,0.905,0.47,green,18,,
2026-08-11T11:54:00+00:00,CTU,2026-08-12,38°C,36.71,0.1872,0.835,1.22,amber,16,,
2026-08-11T11:54:00+00:00,CPT,2026-08-12,23°C,21.63,0.1692,0.77,0.79,amber,15,,
2026-08-11T11:54:00+00:00,CPT,2026-08-11,20°C,18.18,0.0231,0.49,0.47,green,15,,
2026-08-11T11:54:00+00:00,PTY,2026-08-11,35°C,33.15,0.0736,0.73,0.92,green,13,,
2026-08-11T11:54:00+00:00,DAL,2026-08-11,98-99°F,102.11,0.0381,0.445,1.5,green,16,,
2026-08-11T11:54:00+00:00,SHA,2026-08-12,28°C,29.55,0.0654,0.75,1.36,green,11,,
2026-08-11T11:54:00+00:00,HKG,2026-08-12,32°C,34.81,0.0024,0.935,1.21,green,14,,
2026-08-11T11:54:00+00:00,HKG,2026-08-12,33°C,34.81,0.0523,0.615,1.21,green,14,,
2026-08-11T11:54:00+00:00,PUS,2026-08-12,32°C,29.75,0.0743,0.755,0.22,green,16,,
2026-08-11T11:54:00+00:00,MAD,2026-08-12,40°C,38.08,0.0166,0.905,0.47,green,18,,
2026-08-11T13:35:16+00:00,CTU,2026-08-12,38°C,36.71,0.1872,0.875,1.22,amber,15,,
2026-08-11T13:35:16+00:00,CPT,2026-08-12,23°C,21.63,0.1692,0.76,0.79,amber,15,,
2026-08-11T13:35:16+00:00,CPT,2026-08-11,20°C,18.18,0.0231,0.045,0.47,green,15,,
2026-08-11T13:35:16+00:00,PTY,2026-08-11,35°C,33.15,0.0736,0.72,0.92,green,12,,
2026-08-11T13:35:16+00:00,DAL,2026-08-11,98-99°F,102.11,0.0381,0.56,1.5,green,16,,
2026-08-11T13:35:16+00:00,SHA,2026-08-12,28°C,29.55,0.0654,0.805,1.36,green,12,,
2026-08-11T13:35:16+00:00,HKG,2026-08-12,32°C,34.81,0.0024,0.925,1.21,green,13,,
2026-08-11T13:35:16+00:00,HKG,2026-08-12,33°C,34.81,0.0523,0.61,1.21,green,13,,
2026-08-11T13:35:16+00:00,PUS,2026-08-12,32°C,29.75,0.0743,0.785,0.22,green,15,,
2026-08-11T13:35:16+00:00,MAD,2026-08-12,40°C,38.08,0.0166,0.905,0.47,green,18,,
2026-08-11T13:36:47+00:00,CTU,2026-08-12,38°C,36.71,0.1872,0.875,1.22,amber,15,,
2026-08-11T13:36:47+00:00,CPT,2026-08-12,23°C,21.63,0.1692,0.76,0.79,amber,15,,
2026-08-11T13:36:47+00:00,CPT,2026-08-11,20°C,18.18,0.0231,0.045,0.47,green,15,,
2026-08-11T13:36:47+00:00,PTY,2026-08-11,35°C,33.15,0.0736,0.72,0.92,green,12,,
2026-08-11T13:36:47+00:00,DAL,2026-08-11,98-99°F,102.11,0.0381,0.555,1.5,green,16,,
2026-08-11T13:36:47+00:00,SHA,2026-08-12,28°C,29.55,0.0654,0.805,1.36,green,12,,
2026-08-11T13:36:47+00:00,HKG,2026-08-12,32°C,34.81,0.0024,0.925,1.21,green,13,,
2026-08-11T13:36:47+00:00,HKG,2026-08-12,33°C,34.81,0.0523,0.61,1.21,green,13,,
2026-08-11T13:36:47+00:00,PUS,2026-08-12,32°C,29.75,0.0743,0.785,0.22,green,15,,
2026-08-11T13:36:47+00:00,MAD,2026-08-12,40°C,38.08,0.0166,0.905,0.47,green,18,,
2026-08-11T14:20:00+00:00,CTU,2026-08-12,38°C,36.78,0.1949,0.875,1.25,amber,15,,
2026-08-11T14:20:00+00:00,CPT,2026-08-12,23°C,21.68,0.1737,0.755,0.79,amber,15,,
2026-08-11T14:20:00+00:00,PTY,2026-08-11,35°C,33.07,0.0719,0.725,0.97,green,12,,
2026-08-11T14:20:00+00:00,DAL,2026-08-11,98-99°F,102.12,0.0453,0.56,1.49,green,16,,
2026-08-11T14:20:00+00:00,SHA,2026-08-12,28°C,29.58,0.0697,0.805,1.34,green,12,,
2026-08-11T14:20:00+00:00,HKG,2026-08-12,32°C,35.03,0.001,0.875,1.35,green,13,,
2026-08-11T14:20:00+00:00,HKG,2026-08-12,33°C,35.03,0.0302,0.615,1.35,green,13,,
2026-08-11T14:20:00+00:00,PUS,2026-08-12,32°C,29.85,0.0837,0.79,0.27,green,15,,
2026-08-11T14:20:00+00:00,MAD,2026-08-12,40°C,38.06,0.0093,0.905,0.49,green,18,,
2026-08-11T14:20:00+00:00,CPT,2026-08-11,20°C,18.26,0.0382,0.006,0.42,settled,15,,
2026-08-11T15:13:56+00:00,CTU,2026-08-12,38°C,36.76,0.1931,0.83,1.27,amber,15,,
2026-08-11T15:13:56+00:00,CPT,2026-08-12,23°C,21.7,0.176,0.73,0.8,amber,15,,
2026-08-11T15:13:56+00:00,PTY,2026-08-11,35°C,33.08,0.0778,0.715,0.96,green,12,,
2026-08-11T15:13:56+00:00,DAL,2026-08-11,98-99°F,102.13,0.0516,0.53,1.48,green,17,,
2026-08-11T15:13:56+00:00,SHA,2026-08-12,28°C,29.62,0.0804,0.81,1.35,green,12,,
2026-08-11T15:13:56+00:00,HKG,2026-08-12,32°C,35.05,0.0001,0.925,1.3,green,13,,
2026-08-11T15:13:56+00:00,HKG,2026-08-12,33°C,35.05,0.0134,0.595,1.3,green,13,,
2026-08-11T15:13:56+00:00,PUS,2026-08-12,32°C,29.77,0.1002,0.775,0.19,green,15,,
2026-08-11T15:13:56+00:00,MAD,2026-08-12,40°C,37.99,0.0044,0.905,0.48,green,18,,
2026-08-11T15:13:56+00:00,CPT,2026-08-11,20°C,18.39,0.0467,0.0025,0.47,settled,15,,
2026-08-11T17:10:02+00:00,CTU,2026-08-12,38°C,37.3,0.2423,0.825,1.71,red,15,,
2026-08-11T17:10:02+00:00,CPT,2026-08-12,23°C,21.73,0.1911,0.71,0.74,amber,15,,
2026-08-11T17:10:02+00:00,PTY,2026-08-11,35°C,33.04,0.0744,0.79,0.94,green,12,,
2026-08-11T17:10:02+00:00,DAL,2026-08-11,98-99°F,102.17,0.046,0.445,1.47,green,17,,
2026-08-11T17:10:02+00:00,SHA,2026-08-12,28°C,29.52,0.0818,0.815,1.31,green,12,,
2026-08-11T17:10:02+00:00,HKG,2026-08-12,32°C,34.99,0.0001,0.955,1.18,green,13,,
2026-08-11T17:10:02+00:00,HKG,2026-08-12,33°C,34.99,0.0131,0.6,1.18,green,13,,
2026-08-11T17:10:02+00:00,PUS,2026-08-12,32°C,29.74,0.0974,0.765,0.3,green,15,,
2026-08-11T17:10:02+00:00,MAD,2026-08-12,40°C,37.98,0.0041,0.94,0.48,green,18,,
2026-08-11T17:10:02+00:00,CPT,2026-08-11,20°C,18.43,0.0813,0.0005,0.4,settled,15,,
2026-08-11T18:05:33+00:00,CTU,2026-08-12,38°C,37.3,0.2425,0.84,1.7,red,15,,
2026-08-11T18:05:33+00:00,CPT,2026-08-12,23°C,21.74,0.1927,0.7,0.77,amber,15,,
2026-08-11T18:05:33+00:00,PTY,2026-08-11,35°C,33.05,0.0736,0.785,0.93,green,12,,
2026-08-11T18:05:33+00:00,DAL,2026-08-11,98-99°F,102.5,0.0415,0.45,1.73,green,17,,
2026-08-11T18:05:33+00:00,SHA,2026-08-12,28°C,29.56,0.0536,0.81,1.32,green,12,,
2026-08-11T18:05:33+00:00,HKG,2026-08-12,32°C,35.0,0.0004,0.95,1.16,green,13,,
2026-08-11T18:05:33+00:00,HKG,2026-08-12,33°C,35.0,0.021,0.625,1.16,green,13,,
2026-08-11T18:05:33+00:00,PUS,2026-08-12,32°C,29.69,0.0935,0.715,0.28,green,15,,
2026-08-11T18:05:33+00:00,MAD,2026-08-12,40°C,37.83,0.0085,0.965,0.41,green,18,,
2026-08-11T18:05:33+00:00,CPT,2026-08-11,20°C,18.42,0.0798,0.0005,0.39,settled,15,,
2026-08-11T19:16:25+00:00,CTU,2026-08-12,38°C,37.37,0.2453,0.875,1.68,red,15,,
2026-08-11T19:16:25+00:00,CPT,2026-08-12,23°C,21.88,0.2163,0.68,0.85,amber,15,,
2026-08-11T19:16:25+00:00,PTY,2026-08-11,35°C,32.98,0.0607,0.82,0.89,green,12,,
2026-08-11T19:16:25+00:00,DAL,2026-08-11,98-99°F,102.49,0.0422,0.535,1.69,green,17,,
2026-08-11T19:16:25+00:00,SHA,2026-08-12,28°C,29.55,0.0558,0.845,1.32,green,12,,
2026-08-11T19:16:25+00:00,HKG,2026-08-12,32°C,35.09,0.0002,0.975,1.21,green,14,,
2026-08-11T19:16:25+00:00,HKG,2026-08-12,33°C,35.09,0.0159,0.625,1.21,green,14,,
2026-08-11T19:16:25+00:00,PUS,2026-08-12,32°C,29.6,0.0876,0.73,0.23,green,16,,
2026-08-11T19:16:25+00:00,CPT,2026-08-11,20°C,18.66,0.1325,0.0005,0.57,settled,15,,
2026-08-11T20:59:33+00:00,DAL,2026-08-11,98-99°F,102.48,0.0334,0.355,1.8,green,16,,
2026-08-11T20:59:33+00:00,SHA,2026-08-12,28°C,29.5,0.0639,0.915,1.35,green,12,,
2026-08-11T20:59:33+00:00,HKG,2026-08-12,32°C,35.09,0.0002,0.975,1.21,green,14,,
2026-08-11T20:59:33+00:00,HKG,2026-08-12,33°C,35.09,0.0157,0.61,1.21,green,14,,
2026-08-11T20:59:33+00:00,PUS,2026-08-12,32°C,29.56,0.0847,0.785,0.25,green,16,,
2026-08-11T20:59:33+00:00,CPT,2026-08-11,20°C,18.72,0.1203,0.0005,0.53,settled,15,,
2026-08-11T20:59:33+00:00,PTY,2026-08-11,35°C,33.06,0.0613,0.9945,0.84,settled,12,,
2026-08-11T22:00:44+00:00,DAL,2026-08-11,98-99°F,102.48,0.0334,0.12,1.8,green,17,,
2026-08-11T22:00:44+00:00,SHA,2026-08-12,28°C,29.5,0.0639,0.895,1.35,green,12,,
2026-08-11T22:00:44+00:00,HKG,2026-08-12,32°C,35.09,0.0002,0.975,1.21,green,13,,
2026-08-11T22:00:44+00:00,HKG,2026-08-12,33°C,35.09,0.0157,0.62,1.21,green,13,,
2026-08-11T22:00:44+00:00,PUS,2026-08-12,32°C,29.56,0.0847,0.785,0.25,green,16,,
2026-08-11T22:00:44+00:00,CPT,2026-08-11,20°C,18.72,0.1203,0.0005,0.53,settled,15,,
2026-08-11T22:00:44+00:00,PTY,2026-08-11,35°C,33.06,0.0613,0.995,0.84,settled,12,,
2026-08-11T22:58:01+00:00,SHA,2026-08-12,28°C,29.42,0.1017,0.75,1.33,amber,12,,
2026-08-11T22:58:01+00:00,DAL,2026-08-11,98-99°F,102.31,0.0253,0.025,1.92,green,16,,
2026-08-11T22:58:01+00:00,HKG,2026-08-12,32°C,35.1,0.0002,0.975,1.21,green,13,,
2026-08-11T22:58:01+00:00,HKG,2026-08-12,33°C,35.1,0.0153,0.755,1.21,green,13,,
2026-08-11T22:58:01+00:00,PUS,2026-08-12,32°C,29.47,0.0781,0.8,0.27,green,16,,
2026-08-11T22:58:01+00:00,PTY,2026-08-11,35°C,33.11,0.0684,0.9995,0.79,settled,12,,
2026-08-11T23:53:47+00:00,SHA,2026-08-12,28°C,29.39,0.1204,0.745,1.33,amber,12,,
2026-08-11T23:53:47+00:00,HKG,2026-08-12,32°C,35.08,0.0001,0.905,1.24,green,13,,
2026-08-11T23:53:47+00:00,HKG,2026-08-12,33°C,35.08,0.0086,0.68,1.24,green,13,,
2026-08-11T23:53:47+00:00,PUS,2026-08-12,32°C,29.38,0.0724,0.795,0.23,green,16,,
2026-08-11T23:53:47+00:00,PTY,2026-08-11,35°C,33.14,0.0636,0.998,0.72,settled,12,,
2026-08-11T23:53:47+00:00,DAL,2026-08-11,98-99°F,101.75,0.049,0.005,1.47,settled,16,,
2026-08-12T02:39:19+00:00,SHA,2026-08-12,28°C,29.2,0.1526,0.605,1.35,amber,8,,
2026-08-12T02:39:19+00:00,HKG,2026-08-12,33°C,35.1,0.0064,0.875,1.23,green,13,,
2026-08-12T02:39:19+00:00,PUS,2026-08-12,32°C,29.39,0.073,0.635,0.24,green,16,,
2026-08-12T02:39:19+00:00,PTY,2026-08-11,35°C,33.22,0.0791,0.9995,0.68,settled,12,,
2026-08-12T02:39:19+00:00,DAL,2026-08-11,98-99°F,101.65,0.0664,0.0005,1.66,settled,16,,
2026-08-12T02:39:19+00:00,HKG,2026-08-12,32°C,35.1,0.0,0.987,1.23,settled,13,,
2026-08-12T04:56:54+00:00,SHA,2026-08-12,28°C,28.98,0.2227,0.65,1.28,red,8,,
2026-08-12T04:56:54+00:00,PUS,2026-08-12,32°C,29.37,0.0719,0.825,0.29,green,16,,
2026-08-12T04:56:54+00:00,DAL,2026-08-11,98-99°F,101.65,0.0664,0.0005,1.66,settled,16,,
